Date,month,Market,Length,Grade.Type,Series,Price,y,Width,Height
2016-12-08,12,2,7.0,3,78,335,340,2,3
2016-12-15,12,2,7.0,3,78,330,345,2,3
2016-12-22,12,2,7.0,3,78,329,335,2,3
2016-12-29,12,2,7.0,3,78,333,325,2,3
2017-01-05,1,2,7.0,3,78,340,340,2,3
2017-01-12,1,2,7.0,3,78,345,370,2,3
2017-01-19,1,2,7.0,3,78,335,350,2,3
2017-01-26,1,2,7.0,3,78,325,340,2,3
2017-02-02,2,2,7.0,3,78,340,360,2,3
2017-02-09,2,2,7.0,3,78,370,360,2,3
2017-02-16,2,2,7.0,3,78,350,355,2,3
2017-02-23,2,2,7.0,3,78,340,350,2,3
2017-03-02,3,2,7.0,3,78,360,350,2,3
2017-03-09,3,2,7.0,3,78,360,365,2,3
2017-03-16,3,2,7.0,3,78,355,405,2,3
2017-03-23,3,2,7.0,3,78,350,405,2,3
2017-03-30,3,2,7.0,3,78,350,405,2,3
2017-04-06,4,2,7.0,3,78,365,400,2,3
2017-04-13,4,2,7.0,3,78,405,420,2,3
2017-04-20,4,2,7.0,3,78,405,410,2,3
2017-04-27,4,2,7.0,3,78,405,415,2,3
2017-05-04,5,2,7.0,3,78,400,420,2,3
2017-05-11,5,2,7.0,3,78,420,420,2,3
2017-05-18,5,2,7.0,3,78,410,420,2,3
2017-05-25,5,2,7.0,3,78,415,420,2,3
2017-06-01,6,2,7.0,3,78,420,420,2,3
2017-06-08,6,2,7.0,3,78,420,420,2,3
2017-06-15,6,2,7.0,3,78,420,420,2,3
2017-06-22,6,2,7.0,3,78,420,425,2,3
2017-06-29,6,2,7.0,3,78,420,430,2,3
2017-07-06,7,2,7.0,3,78,420,422,2,3
2017-07-13,7,2,7.0,3,78,420,415,2,3
2017-07-20,7,2,7.0,3,78,425,425,2,3
2017-07-27,7,2,7.0,3,78,430,440,2,3
2017-08-03,8,2,7.0,3,78,422,445,2,3
2017-08-10,8,2,7.0,3,78,415,450,2,3
2017-08-17,8,2,7.0,3,78,425,460,2,3
2017-08-24,8,2,7.0,3,78,440,475,2,3
2017-08-31,8,2,7.0,3,78,445,475,2,3
2017-09-07,9,2,7.0,3,78,450,475,2,3
2017-09-14,9,2,7.0,3,78,460,475,2,3
2017-09-21,9,2,7.0,3,78,475,475,2,3
2017-09-28,9,2,7.0,3,78,475,475,2,3
2017-10-05,10,2,7.0,3,78,475,490,2,3
2017-10-12,10,2,7.0,3,78,475,500,2,3
2017-10-19,10,2,7.0,3,78,475,505,2,3
2017-10-26,10,2,7.0,3,78,475,505,2,3
2017-11-02,11,2,7.0,3,78,490,505,2,3
2017-11-09,11,2,7.0,3,78,500,500,2,3
2017-11-16,11,2,7.0,3,78,505,500,2,3
2017-11-23,11,2,7.0,3,78,505,495,2,3
2017-11-30,11,2,7.0,3,78,505,487,2,3
2017-12-07,12,2,7.0,3,78,500,481,2,3
2017-12-14,12,2,7.0,3,78,500,480,2,3
2017-12-21,12,2,7.0,3,78,495,485,2,3
2017-12-28,12,2,7.0,3,78,487,485,2,3
2018-01-04,1,2,7.0,3,78,481,485,2,3
2018-01-11,1,2,7.0,3,78,480,495,2,3
2018-01-18,1,2,7.0,3,78,485,500,2,3
2018-01-25,1,2,7.0,3,78,485,510,2,3
2018-02-01,2,2,7.0,3,78,485,520,2,3
2018-02-08,2,2,7.0,3,78,495,520,2,3
2018-02-15,2,2,7.0,3,78,500,520,2,3
2018-02-22,2,2,7.0,3,78,510,510,2,3
2018-03-01,3,2,7.0,3,78,520,530,2,3
2018-03-08,3,2,7.0,3,78,520,530,2,3
2018-03-15,3,2,7.0,3,78,520,535,2,3
2018-03-22,3,2,7.0,3,78,510,540,2,3
2018-03-29,3,2,7.0,3,78,530,555,2,3
2018-04-05,4,2,7.0,3,78,530,560,2,3
2018-04-12,4,2,7.0,3,78,535,570,2,3
2018-04-19,4,2,7.0,3,78,540,570,2,3
2018-04-26,4,2,7.0,3,78,555,595,2,3
2018-05-03,5,2,7.0,3,78,560,625,2,3
2018-05-10,5,2,7.0,3,78,570,620,2,3
2018-05-17,5,2,7.0,3,78,570,625,2,3
2018-05-24,5,2,7.0,3,78,595,625,2,3
2018-05-31,5,2,7.0,3,78,625,615,2,3
2018-06-07,6,2,7.0,3,78,620,605,2,3
2018-06-14,6,2,7.0,3,78,625,603,2,3
2018-06-21,6,2,7.0,3,78,625,605,2,3
2018-06-28,6,2,7.0,3,78,615,580,2,3
2018-07-05,7,2,7.0,3,78,605,520,2,3
2018-07-12,7,2,7.0,3,78,603,515,2,3
2018-07-19,7,2,7.0,3,78,605,530,2,3
2018-07-26,7,2,7.0,3,78,580,530,2,3
2018-08-02,8,2,7.0,3,78,520,535,2,3
2018-08-09,8,2,7.0,3,78,515,525,2,3
2018-08-16,8,2,7.0,3,78,530,515,2,3
2018-08-23,8,2,7.0,3,78,530,515,2,3
2018-08-30,8,2,7.0,3,78,535,495,2,3
2018-09-06,9,2,7.0,3,78,525,480,2,3
2018-09-13,9,2,7.0,3,78,515,460,2,3
2018-09-20,9,2,7.0,3,78,515,450,2,3
2018-09-27,9,2,7.0,3,78,495,440,2,3
2018-10-04,10,2,7.0,3,78,480,430,2,3
2018-10-11,10,2,7.0,3,78,460,430,2,3
2018-10-18,10,2,7.0,3,78,450,430,2,3
2018-10-25,10,2,7.0,3,78,440,430,2,3
2018-11-01,11,2,7.0,3,78,430,430,2,3
2018-11-08,11,2,7.0,3,78,430,405,2,3
2018-11-15,11,2,7.0,3,78,430,405,2,3
2018-11-22,11,2,7.0,3,78,430,395,2,3
2018-11-29,11,2,7.0,3,78,430,390,2,3
2018-12-06,12,2,7.0,3,78,405,391,2,3
2018-12-13,12,2,7.0,3,78,405,390,2,3
2018-12-20,12,2,7.0,3,78,395,385,2,3
2018-12-27,12,2,7.0,3,78,390,385,2,3
2019-01-03,1,2,7.0,3,78,391,385,2,3
2019-01-10,1,2,7.0,3,78,390,395,2,3
2019-01-17,1,2,7.0,3,78,385,395,2,3
2019-01-24,1,2,7.0,3,78,385,395,2,3
2019-01-31,1,2,7.0,3,78,385,400,2,3
2019-02-07,2,2,7.0,3,78,395,390,2,3
2019-02-14,2,2,7.0,3,78,395,390,2,3
2019-02-21,2,2,7.0,3,78,395,385,2,3
2019-02-28,2,2,7.0,3,78,400,390,2,3
2019-03-07,3,2,7.0,3,78,390,390,2,3
2019-03-14,3,2,7.0,3,78,390,390,2,3
2019-03-21,3,2,7.0,3,78,385,380,2,3
2019-03-28,3,2,7.0,3,78,390,380,2,3
2019-04-04,4,2,7.0,3,78,390,375,2,3
2019-04-11,4,2,7.0,3,78,390,370,2,3
2019-04-18,4,2,7.0,3,78,380,350,2,3
2019-04-25,4,2,7.0,3,78,380,350,2,3
2019-05-02,5,2,7.0,3,78,375,345,2,3
2019-05-09,5,2,7.0,3,78,370,345,2,3
2019-05-16,5,2,7.0,3,78,350,335,2,3
2019-05-23,5,2,7.0,3,78,350,340,2,3
2019-05-30,5,2,7.0,3,78,345,340,2,3
2019-06-06,6,2,7.0,3,78,345,330,2,3
2019-06-13,6,2,7.0,3,78,335,330,2,3
2019-06-20,6,2,7.0,3,78,340,320,2,3
2019-06-27,6,2,7.0,3,78,340,320,2,3
2019-07-04,7,2,7.0,3,78,330,317,2,3
2019-07-11,7,2,7.0,3,78,330,315,2,3
2019-07-18,7,2,7.0,3,78,320,320,2,3
2019-07-25,7,2,7.0,3,78,320,320,2,3
2019-08-01,8,2,7.0,3,78,317,320,2,3
2019-08-08,8,2,7.0,3,78,315,315,2,3
2019-08-15,8,2,7.0,3,78,320,315,2,3
2019-08-22,8,2,7.0,3,78,320,325,2,3
2019-08-29,8,2,7.0,3,78,320,330,2,3
2019-09-05,9,2,7.0,3,78,315,315,2,3
2019-09-12,9,2,7.0,3,78,315,320,2,3
2019-09-19,9,2,7.0,3,78,325,320,2,3
2019-09-26,9,2,7.0,3,78,330,315,2,3
2019-10-03,10,2,7.0,3,78,315,330,2,3
2019-10-10,10,2,7.0,3,78,320,335,2,3
2019-10-17,10,2,7.0,3,78,320,340,2,3
2019-10-24,10,2,7.0,3,78,315,340,2,3
2019-10-31,10,2,7.0,3,78,330,345,2,3
2019-11-07,11,2,7.0,3,78,335,345,2,3
2019-11-14,11,2,7.0,3,78,340,350,2,3
2019-11-21,11,2,7.0,3,78,340,350,2,3
2019-11-28,11,2,7.0,3,78,345,349,2,3
2019-12-05,12,2,7.0,3,78,345,349,2,3
2019-12-12,12,2,7.0,3,78,350,355,2,3
2019-12-19,12,2,7.0,3,78,350,365,2,3
2019-12-26,12,2,7.0,3,78,349,370,2,3
2020-01-02,1,2,7.0,3,78,349,370,2,3
2020-01-09,1,2,7.0,3,78,355,375,2,3
2020-01-16,1,2,7.0,3,78,365,380,2,3
2020-01-23,1,2,7.0,3,78,370,385,2,3
2020-01-30,1,2,7.0,3,78,370,385,2,3
2020-02-06,2,2,7.0,3,78,375,395,2,3
2020-02-13,2,2,7.0,3,78,380,390,2,3
2020-02-20,2,2,7.0,3,78,385,390,2,3
2020-02-27,2,2,7.0,3,78,385,380,2,3
2020-03-05,3,2,7.0,3,78,395,375,2,3
2020-03-12,3,2,7.0,3,78,390,375,2,3
2020-03-19,3,2,7.0,3,78,390,375,2,3
2020-03-26,3,2,7.0,3,78,380,375,2,3
2020-04-02,4,2,7.0,3,78,375,370,2,3
2020-04-09,4,2,7.0,3,78,375,375,2,3
2020-04-16,4,2,7.0,3,78,375,375,2,3
2020-04-23,4,2,7.0,3,78,375,375,2,3
2020-04-30,4,2,7.0,3,78,370,375,2,3
2020-05-07,5,2,7.0,3,78,375,370,2,3
2008-01-10,1,2,8.0,3,79,300,280,2,3
2008-01-17,1,2,8.0,3,79,300,285,2,3
2008-01-24,1,2,8.0,3,79,290,285,2,3
2008-01-31,1,2,8.0,3,79,280,285,2,3
2008-02-07,2,2,8.0,3,79,280,285,2,3
2008-02-14,2,2,8.0,3,79,285,285,2,3
2008-02-21,2,2,8.0,3,79,285,280,2,3
2008-02-28,2,2,8.0,3,79,285,285,2,3
2008-03-06,3,2,8.0,3,79,285,285,2,3
2008-03-13,3,2,8.0,3,79,285,290,2,3
2008-03-20,3,2,8.0,3,79,280,290,2,3
2008-03-27,3,2,8.0,3,79,285,280,2,3
2008-04-03,4,2,8.0,3,79,285,280,2,3
2008-04-10,4,2,8.0,3,79,290,280,2,3
2008-04-17,4,2,8.0,3,79,290,290,2,3
2008-04-24,4,2,8.0,3,79,280,295,2,3
2008-05-01,5,2,8.0,3,79,280,300,2,3
2008-05-08,5,2,8.0,3,79,280,305,2,3
2008-05-15,5,2,8.0,3,79,290,305,2,3
2008-05-22,5,2,8.0,3,79,295,290,2,3
2008-05-29,5,2,8.0,3,79,300,290,2,3
2008-06-05,6,2,8.0,3,79,305,290,2,3
2008-06-12,6,2,8.0,3,79,305,295,2,3
2008-06-19,6,2,8.0,3,79,290,300,2,3
2008-06-26,6,2,8.0,3,79,290,303,2,3
2008-07-03,7,2,8.0,3,79,290,303,2,3
2008-07-10,7,2,8.0,3,79,295,300,2,3
2008-07-17,7,2,8.0,3,79,300,295,2,3
2008-07-24,7,2,8.0,3,79,303,295,2,3
2008-07-31,7,2,8.0,3,79,303,295,2,3
2008-08-07,8,2,8.0,3,79,300,295,2,3
2008-08-14,8,2,8.0,3,79,295,275,2,3
2008-08-21,8,2,8.0,3,79,295,275,2,3
2008-08-28,8,2,8.0,3,79,295,265,2,3
2008-09-04,9,2,8.0,3,79,295,265,2,3
2008-09-11,9,2,8.0,3,79,275,265,2,3
2008-09-18,9,2,8.0,3,79,275,265,2,3
2008-09-25,9,2,8.0,3,79,265,260,2,3
2008-10-02,10,2,8.0,3,79,265,265,2,3
2008-10-09,10,2,8.0,3,79,265,265,2,3
2008-10-16,10,2,8.0,3,79,265,265,2,3
2008-10-23,10,2,8.0,3,79,260,265,2,3
2008-10-30,10,2,8.0,3,79,265,250,2,3
2008-11-06,11,2,8.0,3,79,265,255,2,3
2008-11-13,11,2,8.0,3,79,265,255,2,3
2008-11-20,11,2,8.0,3,79,265,255,2,3
2008-11-27,11,2,8.0,3,79,250,257,2,3
2008-12-04,12,2,8.0,3,79,255,256,2,3
2008-12-11,12,2,8.0,3,79,255,250,2,3
2008-12-18,12,2,8.0,3,79,255,240,2,3
2008-12-25,12,2,8.0,3,79,257,240,2,3
2009-01-01,1,2,8.0,3,79,256,235,2,3
2009-01-08,1,2,8.0,3,79,250,245,2,3
2009-01-15,1,2,8.0,3,79,240,250,2,3
2009-01-22,1,2,8.0,3,79,240,250,2,3
2009-01-29,1,2,8.0,3,79,235,245,2,3
2009-02-05,2,2,8.0,3,79,245,245,2,3
2009-02-12,2,2,8.0,3,79,250,250,2,3
2009-02-19,2,2,8.0,3,79,250,250,2,3
2009-02-26,2,2,8.0,3,79,245,250,2,3
2009-03-05,3,2,8.0,3,79,245,250,2,3
2009-03-12,3,2,8.0,3,79,250,255,2,3
2009-03-19,3,2,8.0,3,79,250,255,2,3
2009-03-26,3,2,8.0,3,79,250,255,2,3
2009-04-02,4,2,8.0,3,79,250,255,2,3
2009-04-09,4,2,8.0,3,79,255,250,2,3
2009-04-16,4,2,8.0,3,79,255,250,2,3
2009-04-23,4,2,8.0,3,79,255,250,2,3
2009-04-30,4,2,8.0,3,79,255,250,2,3
2009-05-07,5,2,8.0,3,79,250,250,2,3
2009-05-14,5,2,8.0,3,79,250,255,2,3
2009-05-21,5,2,8.0,3,79,250,260,2,3
2009-05-28,5,2,8.0,3,79,250,270,2,3
2009-06-04,6,2,8.0,3,79,250,285,2,3
2009-06-11,6,2,8.0,3,79,255,285,2,3
2009-06-18,6,2,8.0,3,79,260,285,2,3
2009-06-25,6,2,8.0,3,79,270,285,2,3
2009-07-02,7,2,8.0,3,79,285,285,2,3
2009-07-09,7,2,8.0,3,79,285,285,2,3
2009-07-16,7,2,8.0,3,79,285,285,2,3
2009-07-23,7,2,8.0,3,79,285,285,2,3
2009-07-30,7,2,8.0,3,79,285,285,2,3
2009-08-06,8,2,8.0,3,79,285,290,2,3
2009-08-13,8,2,8.0,3,79,285,285,2,3
2009-08-20,8,2,8.0,3,79,285,285,2,3
2009-08-27,8,2,8.0,3,79,285,285,2,3
2009-09-03,9,2,8.0,3,79,290,285,2,3
2009-09-10,9,2,8.0,3,79,285,280,2,3
2009-09-17,9,2,8.0,3,79,285,280,2,3
2009-09-24,9,2,8.0,3,79,285,280,2,3
2009-10-01,10,2,8.0,3,79,285,270,2,3
2009-10-08,10,2,8.0,3,79,280,270,2,3
2009-10-15,10,2,8.0,3,79,280,270,2,3
2009-10-22,10,2,8.0,3,79,280,280,2,3
2009-10-29,10,2,8.0,3,79,270,285,2,3
2009-11-05,11,2,8.0,3,79,270,290,2,3
2009-11-12,11,2,8.0,3,79,270,290,2,3
2009-11-19,11,2,8.0,3,79,280,290,2,3
2009-11-26,11,2,8.0,3,79,285,290,2,3
2009-12-03,12,2,8.0,3,79,290,290,2,3
2009-12-10,12,2,8.0,3,79,290,290,2,3
2009-12-17,12,2,8.0,3,79,290,290,2,3
2009-12-24,12,2,8.0,3,79,290,290,2,3
2009-12-31,12,2,8.0,3,79,290,295,2,3
2010-01-07,1,2,8.0,3,79,290,305,2,3
2010-01-14,1,2,8.0,3,79,290,310,2,3
2010-01-21,1,2,8.0,3,79,290,310,2,3
2010-01-28,1,2,8.0,3,79,295,305,2,3
2010-02-04,2,2,8.0,3,79,305,310,2,3
2010-02-11,2,2,8.0,3,79,310,315,2,3
2010-02-18,2,2,8.0,3,79,310,315,2,3
2010-02-25,2,2,8.0,3,79,305,315,2,3
2010-03-04,3,2,8.0,3,79,310,320,2,3
2010-03-11,3,2,8.0,3,79,315,330,2,3
2010-03-18,3,2,8.0,3,79,315,335,2,3
2010-03-25,3,2,8.0,3,79,315,340,2,3
2010-04-01,4,2,8.0,3,79,320,345,2,3
2010-04-08,4,2,8.0,3,79,330,350,2,3
2010-04-15,4,2,8.0,3,79,335,350,2,3
2010-04-22,4,2,8.0,3,79,340,345,2,3
2010-04-29,4,2,8.0,3,79,345,340,2,3
2010-05-06,5,2,8.0,3,79,350,335,2,3
2010-05-13,5,2,8.0,3,79,350,330,2,3
2010-05-20,5,2,8.0,3,79,345,315,2,3
2010-05-27,5,2,8.0,3,79,340,310,2,3
2010-06-03,6,2,8.0,3,79,335,300,2,3
2010-06-10,6,2,8.0,3,79,330,305,2,3
2010-06-17,6,2,8.0,3,79,315,300,2,3
2010-06-24,6,2,8.0,3,79,310,296,2,3
2010-07-01,7,2,8.0,3,79,300,297,2,3
2010-07-08,7,2,8.0,3,79,305,300,2,3
2010-07-15,7,2,8.0,3,79,300,300,2,3
2010-07-22,7,2,8.0,3,79,296,290,2,3
2010-07-29,7,2,8.0,3,79,297,295,2,3
2010-08-05,8,2,8.0,3,79,300,290,2,3
2010-08-12,8,2,8.0,3,79,300,290,2,3
2010-08-19,8,2,8.0,3,79,290,285,2,3
2010-08-26,8,2,8.0,3,79,295,285,2,3
2010-09-02,9,2,8.0,3,79,290,285,2,3
2010-09-09,9,2,8.0,3,79,290,275,2,3
2010-09-16,9,2,8.0,3,79,285,270,2,3
2010-09-23,9,2,8.0,3,79,285,265,2,3
2010-09-30,9,2,8.0,3,79,285,265,2,3
2010-10-07,10,2,8.0,3,79,275,265,2,3
2010-10-14,10,2,8.0,3,79,270,265,2,3
2010-10-21,10,2,8.0,3,79,265,260,2,3
2010-10-28,10,2,8.0,3,79,265,255,2,3
2010-11-04,11,2,8.0,3,79,265,255,2,3
2010-11-11,11,2,8.0,3,79,265,250,2,3
2010-11-18,11,2,8.0,3,79,260,260,2,3
2010-11-25,11,2,8.0,3,79,255,260,2,3
2010-12-02,12,2,8.0,3,79,255,260,2,3
2010-12-09,12,2,8.0,3,79,250,265,2,3
2010-12-16,12,2,8.0,3,79,260,270,2,3
2010-12-23,12,2,8.0,3,79,260,260,2,3
2010-12-30,12,2,8.0,3,79,260,260,2,3
2011-01-06,1,2,8.0,3,79,265,260,2,3
2011-01-13,1,2,8.0,3,79,270,255,2,3
2011-01-20,1,2,8.0,3,79,260,260,2,3
2011-01-27,1,2,8.0,3,79,260,255,2,3
2011-02-03,2,2,8.0,3,79,260,250,2,3
2011-02-10,2,2,8.0,3,79,255,255,2,3
2011-02-17,2,2,8.0,3,79,260,255,2,3
2011-02-24,2,2,8.0,3,79,255,255,2,3
2011-03-03,3,2,8.0,3,79,250,250,2,3
2011-03-10,3,2,8.0,3,79,255,250,2,3
2011-03-17,3,2,8.0,3,79,255,245,2,3
2011-03-24,3,2,8.0,3,79,255,240,2,3
2011-03-31,3,2,8.0,3,79,250,235,2,3
2011-04-07,4,2,8.0,3,79,250,235,2,3
2011-04-14,4,2,8.0,3,79,245,235,2,3
2011-04-21,4,2,8.0,3,79,240,235,2,3
2011-04-28,4,2,8.0,3,79,235,230,2,3
2011-05-05,5,2,8.0,3,79,235,230,2,3
2011-05-12,5,2,8.0,3,79,235,235,2,3
2011-05-19,5,2,8.0,3,79,235,235,2,3
2011-05-26,5,2,8.0,3,79,230,235,2,3
2011-06-02,6,2,8.0,3,79,230,235,2,3
2011-06-09,6,2,8.0,3,79,235,235,2,3
2011-06-16,6,2,8.0,3,79,235,230,2,3
2011-06-23,6,2,8.0,3,79,235,230,2,3
2011-06-30,6,2,8.0,3,79,235,228,2,3
2011-07-07,7,2,8.0,3,79,235,224,2,3
2011-07-14,7,2,8.0,3,79,230,220,2,3
2011-07-21,7,2,8.0,3,79,230,220,2,3
2011-07-28,7,2,8.0,3,79,228,225,2,3
2011-08-04,8,2,8.0,3,79,224,220,2,3
2011-08-11,8,2,8.0,3,79,220,225,2,3
2011-08-18,8,2,8.0,3,79,220,225,2,3
2011-08-25,8,2,8.0,3,79,225,225,2,3
2011-09-01,9,2,8.0,3,79,220,225,2,3
2011-09-08,9,2,8.0,3,79,225,230,2,3
2011-09-15,9,2,8.0,3,79,225,225,2,3
2011-09-22,9,2,8.0,3,79,225,225,2,3
2011-09-29,9,2,8.0,3,79,225,220,2,3
2011-10-06,10,2,8.0,3,79,230,225,2,3
2011-10-13,10,2,8.0,3,79,225,225,2,3
2011-10-20,10,2,8.0,3,79,225,230,2,3
2011-10-27,10,2,8.0,3,79,220,245,2,3
2011-11-03,11,2,8.0,3,79,225,245,2,3
2011-11-10,11,2,8.0,3,79,225,245,2,3
2011-11-17,11,2,8.0,3,79,230,250,2,3
2011-11-24,11,2,8.0,3,79,245,260,2,3
2011-12-01,12,2,8.0,3,79,245,263,2,3
2011-12-08,12,2,8.0,3,79,245,265,2,3
2011-12-15,12,2,8.0,3,79,250,270,2,3
2011-12-22,12,2,8.0,3,79,260,270,2,3
2011-12-29,12,2,8.0,3,79,263,270,2,3
2012-01-05,1,2,8.0,3,79,265,285,2,3
2012-01-12,1,2,8.0,3,79,270,295,2,3
2012-01-19,1,2,8.0,3,79,270,305,2,3
2012-01-26,1,2,8.0,3,79,270,310,2,3
2012-02-02,2,2,8.0,3,79,285,330,2,3
2012-02-09,2,2,8.0,3,79,295,335,2,3
2012-02-16,2,2,8.0,3,79,305,340,2,3
2012-02-23,2,2,8.0,3,79,310,335,2,3
2012-03-01,3,2,8.0,3,79,330,335,2,3
2012-03-08,3,2,8.0,3,79,335,330,2,3
2012-03-15,3,2,8.0,3,79,340,325,2,3
2012-03-22,3,2,8.0,3,79,335,330,2,3
2012-03-29,3,2,8.0,3,79,335,345,2,3
2012-04-05,4,2,8.0,3,79,330,350,2,3
2012-04-12,4,2,8.0,3,79,325,350,2,3
2012-04-19,4,2,8.0,3,79,330,350,2,3
2012-04-26,4,2,8.0,3,79,345,350,2,3
2012-05-03,5,2,8.0,3,79,350,350,2,3
2012-05-10,5,2,8.0,3,79,350,350,2,3
2012-05-17,5,2,8.0,3,79,350,350,2,3
2012-05-24,5,2,8.0,3,79,350,350,2,3
2012-05-31,5,2,8.0,3,79,350,350,2,3
2012-06-07,6,2,8.0,3,79,350,350,2,3
2012-06-14,6,2,8.0,3,79,350,350,2,3
2012-06-21,6,2,8.0,3,79,350,355,2,3
2012-06-28,6,2,8.0,3,79,350,359,2,3
2012-07-05,7,2,8.0,3,79,350,360,2,3
2012-07-12,7,2,8.0,3,79,350,360,2,3
2012-07-19,7,2,8.0,3,79,355,360,2,3
2012-07-26,7,2,8.0,3,79,359,360,2,3
2012-08-02,8,2,8.0,3,79,360,360,2,3
2012-08-09,8,2,8.0,3,79,360,355,2,3
2012-08-16,8,2,8.0,3,79,360,355,2,3
2012-08-23,8,2,8.0,3,79,360,350,2,3
2012-08-30,8,2,8.0,3,79,360,340,2,3
2012-09-06,9,2,8.0,3,79,355,340,2,3
2012-09-13,9,2,8.0,3,79,355,340,2,3
2012-09-20,9,2,8.0,3,79,350,335,2,3
2012-09-27,9,2,8.0,3,79,340,335,2,3
2012-10-04,10,2,8.0,3,79,340,335,2,3
2012-10-11,10,2,8.0,3,79,340,340,2,3
2012-10-18,10,2,8.0,3,79,335,340,2,3
2012-10-25,10,2,8.0,3,79,335,340,2,3
2012-11-01,11,2,8.0,3,79,335,345,2,3
2012-11-08,11,2,8.0,3,79,340,345,2,3
2012-11-15,11,2,8.0,3,79,340,350,2,3
2012-11-22,11,2,8.0,3,79,340,365,2,3
2012-11-29,11,2,8.0,3,79,345,371,2,3
2012-12-06,12,2,8.0,3,79,345,370,2,3
2012-12-13,12,2,8.0,3,79,350,370,2,3
2012-12-20,12,2,8.0,3,79,365,375,2,3
2012-12-27,12,2,8.0,3,79,371,370,2,3
2013-01-03,1,2,8.0,3,79,370,365,2,3
2013-01-10,1,2,8.0,3,79,370,375,2,3
2013-01-17,1,2,8.0,3,79,375,375,2,3
2013-01-24,1,2,8.0,3,79,370,375,2,3
2013-01-31,1,2,8.0,3,79,365,375,2,3
2013-02-07,2,2,8.0,3,79,375,380,2,3
2013-02-14,2,2,8.0,3,79,375,385,2,3
2013-02-21,2,2,8.0,3,79,375,395,2,3
2013-02-28,2,2,8.0,3,79,375,395,2,3
2013-03-07,3,2,8.0,3,79,380,400,2,3
2013-03-14,3,2,8.0,3,79,385,395,2,3
2013-03-21,3,2,8.0,3,79,395,390,2,3
2013-03-28,3,2,8.0,3,79,395,385,2,3
2013-04-04,4,2,8.0,3,79,400,375,2,3
2013-04-11,4,2,8.0,3,79,395,375,2,3
2013-04-18,4,2,8.0,3,79,390,375,2,3
2013-04-25,4,2,8.0,3,79,385,365,2,3
2013-05-02,5,2,8.0,3,79,375,360,2,3
2013-05-09,5,2,8.0,3,79,375,355,2,3
2013-05-16,5,2,8.0,3,79,375,345,2,3
2013-05-23,5,2,8.0,3,79,365,345,2,3
2013-05-30,5,2,8.0,3,79,360,340,2,3
2013-06-06,6,2,8.0,3,79,355,335,2,3
2013-06-13,6,2,8.0,3,79,345,335,2,3
2013-06-20,6,2,8.0,3,79,345,345,2,3
2013-06-27,6,2,8.0,3,79,340,348,2,3
2013-07-04,7,2,8.0,3,79,335,346,2,3
2013-07-11,7,2,8.0,3,79,335,345,2,3
2013-07-18,7,2,8.0,3,79,345,350,2,3
2013-07-25,7,2,8.0,3,79,348,350,2,3
2013-08-01,8,2,8.0,3,79,346,340,2,3
2013-08-08,8,2,8.0,3,79,345,340,2,3
2013-08-15,8,2,8.0,3,79,350,340,2,3
2013-08-22,8,2,8.0,3,79,350,345,2,3
2013-08-29,8,2,8.0,3,79,340,350,2,3
2013-09-05,9,2,8.0,3,79,340,350,2,3
2013-09-12,9,2,8.0,3,79,340,350,2,3
2013-09-19,9,2,8.0,3,79,345,345,2,3
2013-09-26,9,2,8.0,3,79,350,345,2,3
2013-10-03,10,2,8.0,3,79,350,350,2,3
2013-10-10,10,2,8.0,3,79,350,355,2,3
2013-10-17,10,2,8.0,3,79,345,355,2,3
2013-10-24,10,2,8.0,3,79,345,355,2,3
2013-10-31,10,2,8.0,3,79,350,340,2,3
2013-11-07,11,2,8.0,3,79,355,335,2,3
2013-11-14,11,2,8.0,3,79,355,335,2,3
2013-11-21,11,2,8.0,3,79,355,330,2,3
2013-11-28,11,2,8.0,3,79,340,324,2,3
2013-12-05,12,2,8.0,3,79,335,321,2,3
2013-12-12,12,2,8.0,3,79,335,325,2,3
2013-12-19,12,2,8.0,3,79,330,335,2,3
2013-12-26,12,2,8.0,3,79,324,340,2,3
2014-01-02,1,2,8.0,3,79,321,345,2,3
2014-01-09,1,2,8.0,3,79,325,345,2,3
2014-01-16,1,2,8.0,3,79,335,335,2,3
2014-01-23,1,2,8.0,3,79,340,340,2,3
2014-01-30,1,2,8.0,3,79,345,330,2,3
2014-02-06,2,2,8.0,3,79,345,325,2,3
2014-02-13,2,2,8.0,3,79,335,325,2,3
2014-02-20,2,2,8.0,3,79,340,325,2,3
2014-02-27,2,2,8.0,3,79,330,325,2,3
2014-03-06,3,2,8.0,3,79,325,330,2,3
2014-03-13,3,2,8.0,3,79,325,325,2,3
2014-03-20,3,2,8.0,3,79,325,330,2,3
2014-03-27,3,2,8.0,3,79,325,325,2,3
2014-04-03,4,2,8.0,3,79,330,325,2,3
2014-04-10,4,2,8.0,3,79,325,330,2,3
2014-04-17,4,2,8.0,3,79,330,330,2,3
2014-04-24,4,2,8.0,3,79,325,330,2,3
2014-05-01,5,2,8.0,3,79,325,325,2,3
2014-05-08,5,2,8.0,3,79,330,320,2,3
2014-05-15,5,2,8.0,3,79,330,320,2,3
2014-05-22,5,2,8.0,3,79,330,320,2,3
2014-05-29,5,2,8.0,3,79,325,320,2,3
2014-06-05,6,2,8.0,3,79,320,325,2,3
2014-06-12,6,2,8.0,3,79,320,325,2,3
2014-06-19,6,2,8.0,3,79,320,325,2,3
2014-06-26,6,2,8.0,3,79,320,324,2,3
